0,0.3906299982752119,0.8690476133709862
0.05,0.41285850888206843,0.8690476247242519
0.1,0.5581769943237305,0.8273809523809523
0.15,0.6112482945124308,0.8392857114473978
0.2,0.7201411837623233,0.7916666609900338
0.25,0.7810856217429751,0.7738095238095238
0.3,1.3138788427625383,0.7202380980764117
0.35,1.5956442242576963,0.6428571400188264
0.4,1.1561154751550584,0.7202380895614624
0.45,1.6012728214263916,0.672619050457364
0.5,1.0352207848003931,0.7261904733521598
0.55,1.486987868944804,0.702380949542636
0.6,1.6394543094294411,0.6726190419424147
0.65,2.203809755189078,0.6071428514662243
0.7,2.7894687425522577,0.5833333347524915
0.75,3.1006848244439986,0.6130952409335545
0.8,2.021353687558855,0.6547619033427465
0.85,2.4003806795392717,0.6190476162093026
0.9,2.6388919921148393,0.5595238038471767
0.95,1.7055830047244118,0.5357142857142857
1.0,0.6830428838729858,0.5
