0,0.46627063694454374,0.8571428514662243
0.05,0.9951953036444527,0.7202380952380952
0.1,1.4046900669733684,0.6428571456954593
0.15,1.2421746253967285,0.7202380895614624
0.2,1.694233462924049,0.6964285657519386
0.25,2.8959076745169505,0.6369047619047619
0.3,2.306427546909877,0.6547619047619048
0.35,3.1817577452886674,0.6249999985808418
0.4,4.02199631645566,0.5892857142857143
0.45,4.038342385064988,0.6011904754808971
0.5,4.569803782871792,0.56547619083098
0.55,5.049401464916411,0.5535714292810077
0.6,5.489458265758696,0.5535714292810077
0.65,6.216896329607282,0.5297619048506021
0.7,5.694578307015555,0.5416666668440614
0.75,6.781065486726307,0.5297619048506021
0.8,6.834140278044201,0.5238095238982212
0.85,6.9885980515252974,0.5119047619934592
0.9,6.683990478515625,0.5059523809523809
0.95,4.881366911388579,0.5059523811297757
1.0,1.1262852123805456,0.5119047620821566
