explanation,image_name,deteriation_i,original_predicted_class_current_prob
LIME,00960_non-congested.jpg,11,0.473131000996
LIME,00960_non-congested.jpg,12,0.476120948792
LIME,00960_non-congested.jpg,13,0.473167508841
LIME,00960_non-congested.jpg,14,0.462455034256
LIME,00960_non-congested.jpg,15,0.479713976383
LIME,00960_non-congested.jpg,16,0.485116869211
LIME,00960_non-congested.jpg,17,0.511575222015
LIME,00960_non-congested.jpg,18,0.517384231091
LIME,00960_non-congested.jpg,19,0.508959650993
LIME,00960_non-congested.jpg,20,0.502741098404
LIME,00960_non-congested.jpg,21,0.509691119194
LIME,00960_non-congested.jpg,22,0.495124489069
LIME,00960_non-congested.jpg,23,0.476591438055
LIME,00960_non-congested.jpg,24,0.463989466429
LIME,00960_non-congested.jpg,25,0.489545702934
LIME,00960_non-congested.jpg,26,0.46563693881
LIME,00960_non-congested.jpg,27,0.480966717005
LIME,00960_non-congested.jpg,28,0.480172991753
LIME,00960_non-congested.jpg,29,0.484335929155
LIME,00960_non-congested.jpg,30,0.489012032747
LIME,00960_non-congested.jpg,31,0.487223476171
LIME,00960_non-congested.jpg,32,0.504312098026
LIME,00960_non-congested.jpg,33,0.504079818726
LIME,00960_non-congested.jpg,34,0.46700039506
LIME,00960_non-congested.jpg,35,0.438923299313
LIME,00960_non-congested.jpg,36,0.461733877659
LIME,00960_non-congested.jpg,37,0.484197646379
LIME,00960_non-congested.jpg,38,0.469317406416
LIME,00960_non-congested.jpg,39,0.465534418821
LIME,00960_non-congested.jpg,40,0.472785592079
LIME,00960_non-congested.jpg,41,0.474801391363
LIME,00960_non-congested.jpg,42,0.442860096693
LIME,00960_non-congested.jpg,43,0.449739098549
LIME,00960_non-congested.jpg,44,0.48849400878
LIME,00960_non-congested.jpg,45,0.486573070288
LIME,00960_non-congested.jpg,46,0.465682387352
LIME,00960_non-congested.jpg,47,0.494241625071
LIME,00960_non-congested.jpg,48,0.481335788965
LIME,00960_non-congested.jpg,49,0.474727869034
LIME,00960_non-congested.jpg,50,0.458896160126
LIME,01977_non-congested.jpg,1,0.58417648077
LIME,01977_non-congested.jpg,2,0.567046284676
LIME,01977_non-congested.jpg,3,0.566505491734
LIME,01977_non-congested.jpg,4,0.579117000103
LIME,01977_non-congested.jpg,5,0.543855965137
LIME,01977_non-congested.jpg,6,0.54255181551
LIME,01977_non-congested.jpg,7,0.537115514278
LIME,01977_non-congested.jpg,8,0.573512077332
LIME,01977_non-congested.jpg,9,0.548318982124
LIME,01977_non-congested.jpg,10,0.51530700922
LIME,01977_non-congested.jpg,11,0.500353515148
LIME,01977_non-congested.jpg,12,0.485725492239
LIME,01977_non-congested.jpg,13,0.502747178078
LIME,01977_non-congested.jpg,14,0.488989293575
LIME,01977_non-congested.jpg,15,0.497226893902
LIME,01977_non-congested.jpg,16,0.502907991409
LIME,01977_non-congested.jpg,17,0.464392900467
LIME,01977_non-congested.jpg,18,0.456009209156
LIME,01977_non-congested.jpg,19,0.464653342962
LIME,01977_non-congested.jpg,20,0.461191296577
LIME,01977_non-congested.jpg,21,0.464916318655
LIME,01977_non-congested.jpg,22,0.455375492573
LIME,01977_non-congested.jpg,23,0.445776134729
LIME,01977_non-congested.jpg,24,0.435927271843
LIME,01977_non-congested.jpg,25,0.424235194921
LIME,01977_non-congested.jpg,26,0.463916838169
LIME,01977_non-congested.jpg,27,0.490566372871
LIME,01977_non-congested.jpg,28,0.478151023388
LIME,01977_non-congested.jpg,29,0.477321952581
LIME,01977_non-congested.jpg,30,0.467532098293
LIME,01977_non-congested.jpg,31,0.479453206062
LIME,01977_non-congested.jpg,32,0.4702950418
LIME,01977_non-congested.jpg,33,0.469668895006
LIME,01977_non-congested.jpg,34,0.478914558887
LIME,01977_non-congested.jpg,35,0.467285692692
LIME,01977_non-congested.jpg,36,0.477442085743
LIME,01977_non-congested.jpg,37,0.481195420027
LIME,01977_non-congested.jpg,38,0.499473452568
LIME,01977_non-congested.jpg,39,0.495103538036
LIME,01977_non-congested.jpg,40,0.506124317646
LIME,01977_non-congested.jpg,41,0.496847778559
LIME,01977_non-congested.jpg,42,0.486039489508
LIME,01977_non-congested.jpg,43,0.502428412437
LIME,01977_non-congested.jpg,44,0.496417343616
LIME,01977_non-congested.jpg,45,0.491314381361
LIME,01977_non-congested.jpg,46,0.478406131268
LIME,01977_non-congested.jpg,47,0.514954805374
LIME,01977_non-congested.jpg,48,0.522669017315
LIME,01977_non-congested.jpg,49,0.541107714176
LIME,01977_non-congested.jpg,50,0.535090208054
LIME,01198_non-congested.jpg,1,0.560684502125
LIME,01198_non-congested.jpg,2,0.563495159149
LIME,01198_non-congested.jpg,3,0.592795789242
LIME,01198_non-congested.jpg,4,0.594499230385
LIME,01198_non-congested.jpg,5,0.603177428246
LIME,01198_non-congested.jpg,6,0.601998150349
LIME,01198_non-congested.jpg,7,0.599827826023
LIME,01198_non-congested.jpg,8,0.598158538342
LIME,01198_non-congested.jpg,9,0.584434509277
LIME,01198_non-congested.jpg,10,0.581347107887
LIME,01198_non-congested.jpg,11,0.577884018421
LIME,01198_non-congested.jpg,12,0.585555255413
LIME,01198_non-congested.jpg,13,0.611979067326
LIME,01198_non-congested.jpg,14,0.570225894451
LIME,01198_non-congested.jpg,15,0.569031059742
LIME,01198_non-congested.jpg,16,0.546734690666
LIME,01198_non-congested.jpg,17,0.561623990536
LIME,01198_non-congested.jpg,18,0.572975099087
LIME,01198_non-congested.jpg,19,0.559827327728
LIME,01198_non-congested.jpg,20,0.558460474014
LIME,01198_non-congested.jpg,21,0.55068731308
LIME,01198_non-congested.jpg,22,0.556472420692
LIME,01198_non-congested.jpg,23,0.551417291164
LIME,01198_non-congested.jpg,24,0.536629855633
LIME,01198_non-congested.jpg,25,0.551320850849
LIME,01198_non-congested.jpg,26,0.529797077179
LIME,01198_non-congested.jpg,27,0.503680050373
LIME,01198_non-congested.jpg,28,0.513304054737
LIME,01198_non-congested.jpg,29,0.517659425735
LIME,01198_non-congested.jpg,30,0.522689700127
LIME,01198_non-congested.jpg,31,0.521785199642
LIME,01198_non-congested.jpg,32,0.498288601637
LIME,01198_non-congested.jpg,33,0.51840865612
LIME,01198_non-congested.jpg,34,0.504543244839
LIME,01198_non-congested.jpg,35,0.530358552933
LIME,01198_non-congested.jpg,36,0.534150421619
LIME,01198_non-congested.jpg,37,0.514157474041
LIME,01198_non-congested.jpg,38,0.473066091537
LIME,01198_non-congested.jpg,39,0.459351718426
LIME,01198_non-congested.jpg,40,0.463843822479
LIME,01198_non-congested.jpg,41,0.490596354008
LIME,01198_non-congested.jpg,42,0.46976685524
LIME,01198_non-congested.jpg,43,0.455500274897
LIME,01198_non-congested.jpg,44,0.43738541007
LIME,01198_non-congested.jpg,45,0.434267640114
LIME,01198_non-congested.jpg,46,0.470022261143
LIME,01198_non-congested.jpg,47,0.486173093319
LIME,01198_non-congested.jpg,48,0.471085906029
LIME,01198_non-congested.jpg,49,0.459097534418
LIME,01198_non-congested.jpg,50,0.457524687052
LIME,00368_congested.jpg,1,0.755864441395
LIME,00368_congested.jpg,2,0.734845995903
LIME,00368_congested.jpg,3,0.732773542404
LIME,00368_congested.jpg,4,0.731359124184
LIME,00368_congested.jpg,5,0.71121776104
LIME,00368_congested.jpg,6,0.717887163162
LIME,00368_congested.jpg,7,0.718909204006
LIME,00368_congested.jpg,8,0.724300205708
LIME,00368_congested.jpg,9,0.716501772404
LIME,00368_congested.jpg,10,0.717123985291
LIME,00368_congested.jpg,11,0.711270153522
LIME,00368_congested.jpg,12,0.71624571085
LIME,00368_congested.jpg,13,0.715800642967
LIME,00368_congested.jpg,14,0.703662574291
LIME,00368_congested.jpg,15,0.699641883373
LIME,00368_congested.jpg,16,0.686572134495
LIME,00368_congested.jpg,17,0.699540495872
LIME,00368_congested.jpg,18,0.705460369587
LIME,00368_congested.jpg,19,0.676748096943
LIME,00368_congested.jpg,20,0.675520300865
LIME,00368_congested.jpg,21,0.657824635506
LIME,00368_congested.jpg,22,0.656068742275
LIME,00368_congested.jpg,23,0.657350838184
LIME,00368_congested.jpg,24,0.655730187893
LIME,00368_congested.jpg,25,0.64925801754
LIME,00368_congested.jpg,26,0.638857424259
LIME,00368_congested.jpg,27,0.602396905422
LIME,00368_congested.jpg,28,0.602611601353
LIME,00368_congested.jpg,29,0.611528038979
LIME,00368_congested.jpg,30,0.574633896351
LIME,00368_congested.jpg,31,0.578310847282
LIME,00368_congested.jpg,32,0.572360932827
LIME,00368_congested.jpg,33,0.580957770348
LIME,00368_congested.jpg,34,0.582689344883
LIME,00368_congested.jpg,35,0.589543640614
LIME,00368_congested.jpg,36,0.578765392303
LIME,00368_congested.jpg,37,0.552260994911
LIME,00368_congested.jpg,38,0.558170258999
LIME,00368_congested.jpg,39,0.558777630329
LIME,00368_congested.jpg,40,0.555192410946
LIME,00368_congested.jpg,41,0.555300176144
LIME,00368_congested.jpg,42,0.534212172031
LIME,00368_congested.jpg,43,0.520002543926
LIME,00368_congested.jpg,44,0.524743556976
LIME,00368_congested.jpg,45,0.528266847134
LIME,00368_congested.jpg,46,0.521658241749
LIME,00368_congested.jpg,47,0.502982914448
LIME,00368_congested.jpg,48,0.512491822243
LIME,00368_congested.jpg,49,0.515094637871
LIME,00368_congested.jpg,50,0.55513381958
LIME,00035_congested.jpg,1,0.549202859402
LIME,00035_congested.jpg,2,0.554959118366
LIME,00035_congested.jpg,3,0.54631370306
LIME,00035_congested.jpg,4,0.554743945599
LIME,00035_congested.jpg,5,0.585827231407
LIME,00035_congested.jpg,6,0.564794838428
LIME,00035_congested.jpg,7,0.562000155449
LIME,00035_congested.jpg,8,0.558631658554
LIME,00035_congested.jpg,9,0.547408223152
LIME,00035_congested.jpg,10,0.535343945026
LIME,00035_congested.jpg,11,0.500284314156
LIME,00035_congested.jpg,12,0.495627313852
LIME,00035_congested.jpg,13,0.530683517456
LIME,00035_congested.jpg,14,0.506280720234
LIME,00035_congested.jpg,15,0.495857030153
LIME,00035_congested.jpg,16,0.484693318605
LIME,00035_congested.jpg,17,0.492177754641
LIME,00035_congested.jpg,18,0.486130356789
LIME,00035_congested.jpg,19,0.506856024265
LIME,00035_congested.jpg,20,0.530239701271
LIME,00035_congested.jpg,21,0.529058098793
LIME,00035_congested.jpg,22,0.515252053738
LIME,00035_congested.jpg,23,0.507418632507
LIME,00035_congested.jpg,24,0.517371237278
LIME,00035_congested.jpg,25,0.500735998154
LIME,00035_congested.jpg,26,0.495695412159
LIME,00035_congested.jpg,27,0.515861153603
LIME,00035_congested.jpg,28,0.547924041748
LIME,00035_congested.jpg,29,0.519569396973
LIME,00035_congested.jpg,30,0.509122610092
LIME,00035_congested.jpg,31,0.502220749855
LIME,00035_congested.jpg,32,0.511163890362
LIME,00035_congested.jpg,33,0.48058283329
LIME,00035_congested.jpg,34,0.495885491371
LIME,00035_congested.jpg,35,0.48691496253
LIME,00035_congested.jpg,36,0.48232910037
LIME,00035_congested.jpg,37,0.488242685795
LIME,00035_congested.jpg,38,0.496109575033
LIME,00035_congested.jpg,39,0.495512545109
LIME,00035_congested.jpg,40,0.507338225842
LIME,00035_congested.jpg,41,0.539616286755
LIME,00035_congested.jpg,42,0.543534219265
LIME,00035_congested.jpg,43,0.544416844845
LIME,00035_congested.jpg,44,0.535938858986
LIME,00035_congested.jpg,45,0.546069383621
LIME,00035_congested.jpg,46,0.5548183918
LIME,00035_congested.jpg,47,0.551555514336
LIME,00035_congested.jpg,48,0.54843556881
LIME,00035_congested.jpg,49,0.543317496777
LIME,00035_congested.jpg,50,0.53477537632
LIME,00612_congested.jpg,1,0.670363247395
LIME,00612_congested.jpg,2,0.663655459881
LIME,00612_congested.jpg,3,0.66905015707
LIME,00612_congested.jpg,4,0.666047334671
LIME,00612_congested.jpg,5,0.657059788704
LIME,00612_congested.jpg,6,0.643314838409
LIME,00612_congested.jpg,7,0.660933554173
LIME,00612_congested.jpg,8,0.65289413929
LIME,00612_congested.jpg,9,0.65743547678
LIME,00612_congested.jpg,10,0.64581990242
LIME,00612_congested.jpg,11,0.614591360092
LIME,00612_congested.jpg,12,0.595648884773
LIME,00612_congested.jpg,13,0.585936129093
LIME,00612_congested.jpg,14,0.588943779469
LIME,00612_congested.jpg,15,0.575841009617
LIME,00612_congested.jpg,16,0.580918848515
LIME,00612_congested.jpg,17,0.570849537849
LIME,00612_congested.jpg,18,0.56322914362
LIME,00612_congested.jpg,19,0.56178188324
LIME,00612_congested.jpg,20,0.539306998253
LIME,00612_congested.jpg,21,0.535836338997
LIME,00612_congested.jpg,22,0.542147576809
LIME,00612_congested.jpg,23,0.52731782198
LIME,00612_congested.jpg,24,0.53317540884
LIME,00612_congested.jpg,25,0.535840332508
LIME,00612_congested.jpg,26,0.528339862823
LIME,00612_congested.jpg,27,0.5276440382
LIME,00612_congested.jpg,28,0.528941988945
LIME,00612_congested.jpg,29,0.517063200474
LIME,00612_congested.jpg,30,0.5109192729
LIME,00612_congested.jpg,31,0.502098083496
LIME,00612_congested.jpg,32,0.486651062965
LIME,00612_congested.jpg,33,0.48664110899
LIME,00612_congested.jpg,34,0.484954327345
LIME,00612_congested.jpg,35,0.48926371336
LIME,00612_congested.jpg,36,0.511602699757
LIME,00612_congested.jpg,37,0.51011300087
LIME,00612_congested.jpg,38,0.499072700739
LIME,00612_congested.jpg,39,0.517373085022
LIME,00612_congested.jpg,40,0.523286640644
LIME,00612_congested.jpg,41,0.520587265491
LIME,00612_congested.jpg,42,0.514696955681
LIME,00612_congested.jpg,43,0.523720145226
LIME,00612_congested.jpg,44,0.522306501865
LIME,00612_congested.jpg,45,0.529223263264
LIME,00612_congested.jpg,46,0.520991384983
LIME,00612_congested.jpg,47,0.523248851299
LIME,00612_congested.jpg,48,0.548773229122
LIME,00612_congested.jpg,49,0.544822692871
LIME,00612_congested.jpg,50,0.543526351452
LIME,01859_non-congested.jpg,1,0.565604865551
LIME,01859_non-congested.jpg,2,0.562541306019
LIME,01859_non-congested.jpg,3,0.569254040718
LIME,01859_non-congested.jpg,4,0.563787460327
LIME,01859_non-congested.jpg,5,0.541596293449
LIME,01859_non-congested.jpg,6,0.529611170292
LIME,01859_non-congested.jpg,7,0.510443091393
LIME,01859_non-congested.jpg,8,0.529283821583
LIME,01859_non-congested.jpg,9,0.503482997417
LIME,01859_non-congested.jpg,10,0.490099191666
LIME,01859_non-congested.jpg,11,0.486264556646
LIME,01859_non-congested.jpg,12,0.459987491369
LIME,01859_non-congested.jpg,13,0.47829207778
LIME,01859_non-congested.jpg,14,0.469259500504
LIME,01859_non-congested.jpg,15,0.453034728765
LIME,01859_non-congested.jpg,16,0.47347342968
LIME,01859_non-congested.jpg,17,0.447153151035
LIME,01859_non-congested.jpg,18,0.430512845516
LIME,01859_non-congested.jpg,19,0.435217678547
LIME,01859_non-congested.jpg,20,0.44088563323
LIME,01859_non-congested.jpg,21,0.418685853481
LIME,01859_non-congested.jpg,22,0.420893609524
LIME,01859_non-congested.jpg,23,0.425851583481
LIME,01859_non-congested.jpg,24,0.42622628808
LIME,01859_non-congested.jpg,25,0.426288992167
LIME,01859_non-congested.jpg,26,0.46519073844
LIME,01859_non-congested.jpg,27,0.458655387163
LIME,01859_non-congested.jpg,28,0.461977243423
LIME,01859_non-congested.jpg,29,0.448826521635
LIME,01859_non-congested.jpg,30,0.446737170219
LIME,01859_non-congested.jpg,31,0.46098908782
LIME,01859_non-congested.jpg,32,0.460077881813
LIME,01859_non-congested.jpg,33,0.461340814829
LIME,01859_non-congested.jpg,34,0.459939628839
LIME,01859_non-congested.jpg,35,0.474646478891
LIME,01859_non-congested.jpg,36,0.456267565489
LIME,01859_non-congested.jpg,37,0.477578341961
LIME,01859_non-congested.jpg,38,0.482953667641
LIME,01859_non-congested.jpg,39,0.491360396147
LIME,01859_non-congested.jpg,40,0.4944678545
LIME,01859_non-congested.jpg,41,0.498570978642
LIME,01859_non-congested.jpg,42,0.510458886623
LIME,01859_non-congested.jpg,43,0.527016878128
LIME,01859_non-congested.jpg,44,0.515753626823
LIME,01859_non-congested.jpg,45,0.539306223392
LIME,01859_non-congested.jpg,46,0.534964382648
LIME,01859_non-congested.jpg,47,0.545226693153
LIME,01859_non-congested.jpg,48,0.55166131258
LIME,01859_non-congested.jpg,49,0.539337813854
LIME,01859_non-congested.jpg,50,0.544122219086
LRP,00724_congested.jpg,1,0.680021822453
LRP,00724_congested.jpg,2,0.698683142662
LRP,00724_congested.jpg,3,0.714133918285
LRP,00724_congested.jpg,4,0.731334924698
LRP,00724_congested.jpg,5,0.739639878273
LRP,00724_congested.jpg,6,0.73817896843
LRP,00724_congested.jpg,7,0.737213790417
LRP,00724_congested.jpg,8,0.730959117413
LRP,00724_congested.jpg,9,0.717230796814
LRP,00724_congested.jpg,10,0.720623016357
LRP,00724_congested.jpg,11,0.716065347195
LRP,00724_congested.jpg,12,0.708045303822
LRP,00724_congested.jpg,13,0.706640899181
LRP,00724_congested.jpg,14,0.711757779121
LRP,00724_congested.jpg,15,0.717155575752
LRP,00724_congested.jpg,16,0.723364710808
LRP,00724_congested.jpg,17,0.706037640572
LRP,00724_congested.jpg,18,0.700218915939
LRP,00724_congested.jpg,19,0.703905165195
LRP,00724_congested.jpg,20,0.699559986591
LRP,00724_congested.jpg,21,0.696630418301
LRP,00724_congested.jpg,22,0.686424136162
LRP,00724_congested.jpg,23,0.678854882717
LRP,00724_congested.jpg,24,0.674430251122
LRP,00724_congested.jpg,25,0.666551172733
LRP,00724_congested.jpg,26,0.664700090885
LRP,00724_congested.jpg,27,0.665634393692
LRP,00724_congested.jpg,28,0.66088283062
LRP,00724_congested.jpg,29,0.662561118603
LRP,00724_congested.jpg,30,0.669199347496
LRP,00724_congested.jpg,31,0.667155921459
LRP,00724_congested.jpg,32,0.66236114502
LRP,00724_congested.jpg,33,0.657985389233
LRP,00724_congested.jpg,34,0.662633180618
LRP,00724_congested.jpg,35,0.661971867085
LRP,00724_congested.jpg,36,0.665828049183
LRP,00724_congested.jpg,37,0.662160158157
LRP,00724_congested.jpg,38,0.660636305809
LRP,00724_congested.jpg,39,0.649423360825
LRP,00724_congested.jpg,40,0.648805856705
LRP,00724_congested.jpg,41,0.633443653584
LRP,00724_congested.jpg,42,0.627413630486
LRP,00724_congested.jpg,43,0.622421443462
LRP,00724_congested.jpg,44,0.597849965096
LRP,00724_congested.jpg,45,0.569234251976
LRP,00724_congested.jpg,46,0.551072597504
LRP,00724_congested.jpg,47,0.525320351124
LRP,00724_congested.jpg,48,0.496967613697
LRP,00724_congested.jpg,49,0.460698753595
LRP,00724_congested.jpg,50,0.484005749226
LRP,01762_non-congested.jpg,1,0.450914293528
LRP,01762_non-congested.jpg,2,0.475831121206
LRP,01762_non-congested.jpg,3,0.4568823874
LRP,01762_non-congested.jpg,4,0.44438663125
LRP,01762_non-congested.jpg,5,0.410689949989
LRP,01762_non-congested.jpg,6,0.410261839628
LRP,01762_non-congested.jpg,7,0.407353192568
LRP,01762_non-congested.jpg,8,0.39593282342
LRP,01762_non-congested.jpg,9,0.389767944813
LRP,01762_non-congested.jpg,10,0.367359519005
LRP,01762_non-congested.jpg,11,0.357749283314
LRP,01762_non-congested.jpg,12,0.363698452711
LRP,01762_non-congested.jpg,13,0.371644020081
LRP,01762_non-congested.jpg,14,0.365239918232
LRP,01762_non-congested.jpg,15,0.370154201984
LRP,01762_non-congested.jpg,16,0.388746261597
LRP,01762_non-congested.jpg,17,0.383293062449
LRP,01762_non-congested.jpg,18,0.393367946148
LRP,01762_non-congested.jpg,19,0.40245065093
LRP,01762_non-congested.jpg,20,0.410774618387
LRP,01762_non-congested.jpg,21,0.416616976261
LRP,01762_non-congested.jpg,22,0.415895134211
LRP,01762_non-congested.jpg,23,0.411759853363
LRP,01762_non-congested.jpg,24,0.413306623697
LRP,01762_non-congested.jpg,25,0.40987470746
LRP,01762_non-congested.jpg,26,0.404465943575
LRP,01762_non-congested.jpg,27,0.394297599792
LRP,01762_non-congested.jpg,28,0.381992518902
LRP,01762_non-congested.jpg,29,0.387526720762
LRP,01762_non-congested.jpg,30,0.38459777832
